,Unnamed: 0,ts,action,actionOption,actionSub,actionSubOption,condition,conditionSub1Option,conditionSub2Option,place,emotionPositive,emotionTension,activity,macc_x_mean,macc_y_mean,macc_z_mean,e4acc_x_mean,e4acc_y_mean,e4acc_z_mean,Class
2562,2662,2018_11_09_05_54,meal,3.0,1.0,,0.0,,,workplace,6.0,5.0,3.0,2.8313753983639374,-0.1482555308734653,-5.857020483031927,-0.6311474075039083,0.1290304194893173,-0.1842919489317352,
2563,2663,2018_11_09_05_55,meal,3.0,1.0,,0.0,,,workplace,6.0,5.0,3.0,7.042904934938409,1.5763686954983256,-5.829155961150633,-0.6458984375,0.3685465494791666,0.2596761067708333,
2564,2664,2018_11_09_05_56,meal,3.0,1.0,,0.0,,,workplace,6.0,5.0,3.0,7.64034811019035,1.2135734099496076,-5.529883459238504,-0.7562418619791667,0.1396728515625,0.1185384114583333,
2565,2665,2018_11_09_05_57,meal,3.0,1.0,,0.0,,,workplace,6.0,5.0,3.0,7.62517162476189,1.239185174789917,-5.539950084929993,-0.8835611979166667,0.0815592447916666,-0.3530110677083333,
2566,2666,2018_11_09_05_58,meal,3.0,1.0,,0.0,,,workplace,6.0,5.0,3.0,8.020634588633804,1.3324148185778253,-4.950427618421036,-0.9418375651041668,0.217822265625,-0.0217447916666666,
2567,2667,2018_11_09_05_59,meal,3.0,1.0,,0.0,,,workplace,6.0,5.0,3.0,7.711713058286695,1.425898592273236,-5.390405641937274,-0.7761393229166667,0.33017578125,0.2122395833333333,
2568,2668,2018_11_09_06_00,meal,3.0,1.0,,0.0,,,workplace,6.0,5.0,3.0,7.69749655735871,1.4070376394515958,-5.411824963682138,-0.749365234375,0.2587239583333333,0.1957356770833333,
2569,2669,2018_11_09_06_01,meal,3.0,1.0,,0.0,,,workplace,6.0,5.0,3.0,7.62308194050419,1.6554731256078503,-5.434935074733888,-0.6775553385416667,0.363818359375,0.3489095052083333,
2570,2670,2018_11_09_06_02,meal,3.0,1.0,,0.0,,,workplace,6.0,5.0,3.0,7.437873043169076,2.1636666721164604,-5.52089916321389,-0.4996337890625,-0.0581298828125,0.248193359375,
2571,2671,2018_11_09_06_03,meal,3.0,1.0,,0.0,,,workplace,6.0,5.0,3.0,7.396407525251944,2.1415799843785,-5.577601222116475,-0.4469970703125,-0.7123209635416666,0.2814778645833333,
2572,2672,2018_11_09_06_04,meal,3.0,1.0,,0.0,,,workplace,6.0,5.0,3.0,8.070761277728023,1.7893703315276994,-4.7589220187464925,-0.7093668619791667,-0.1712890625,0.24482421875,
2573,2673,2018_11_09_06_05,meal,3.0,1.0,,0.0,,,workplace,6.0,5.0,3.0,7.984678567301232,1.8694827670772785,-4.855871372508376,-0.6344043121417405,-0.2184650208441896,0.1713131839499739,
2574,2674,2018_11_09_06_06,meal,3.0,1.0,,0.0,,,workplace,6.0,5.0,3.0,7.666982014333711,1.9070768442329449,-5.312780320940652,-0.7586751302083333,0.4866861979166667,0.3973714192708333,
2575,2675,2018_11_09_06_07,meal,3.0,1.0,,0.0,,,workplace,6.0,5.0,3.0,7.466324612653969,1.7651084235722247,-5.614428464333701,-0.4366292317708333,-0.4060302734375,0.3179361979166666,
2576,2676,2018_11_09_06_08,meal,3.0,1.0,,0.0,,,workplace,6.0,5.0,3.0,7.465442537514002,1.757872215453523,-5.619720920548701,-0.6597819010416667,0.0223551432291666,0.2371500651041666,
2577,2677,2018_11_09_06_09,meal,3.0,1.0,,0.0,,,workplace,6.0,5.0,3.0,7.905527744817935,1.5982402777030786,-5.041508020504202,-0.7764811197916667,-0.0648763020833333,0.4191243489583333,
2578,2678,2018_11_09_06_10,meal,3.0,1.0,,0.0,,,workplace,6.0,5.0,3.0,8.2036767707167,1.5409274781075006,-4.62223702698768,-0.5818196614583333,-0.3658365885416667,0.3170328776041666,
2579,2679,2018_11_09_06_11,meal,3.0,1.0,,0.0,,,workplace,6.0,5.0,3.0,7.603590496416563,1.67026534176931,-5.464559077883537,-0.5697509765625,0.5329264322916667,0.6031331380208333,
2580,2680,2018_11_09_06_12,meal,3.0,1.0,,0.0,,,workplace,6.0,5.0,3.0,7.604930986898115,1.6610075672452311,-5.460660696976499,-0.5184000651041667,0.10361328125,0.5147786458333333,
2581,2681,2018_11_09_06_13,meal,3.0,1.0,,0.0,,,workplace,6.0,5.0,3.0,8.115021719652885,1.5887257288913716,-4.756982428443444,-0.8358479817708333,-0.0982340494791666,0.3027262369791667,
2582,2682,2018_11_09_06_14,meal,3.0,1.0,,0.0,,,workplace,6.0,5.0,3.0,8.177091281690931,1.5573919896416617,-4.673976356215013,-0.5976155598958334,-0.3112955729166666,0.4586669921875,
2583,2683,2018_11_09_06_15,meal,3.0,1.0,,0.0,,,workplace,6.0,5.0,3.0,8.013971926315762,1.5625208678611355,-4.89241978661815,-0.2746337890625,-0.8311116536458333,0.3594156901041667,
2584,2684,2018_11_09_06_16,meal,3.0,1.0,,0.0,,,workplace,6.0,5.0,3.0,7.408110419316912,1.6679730146136516,-5.70662527715566,-0.3702937727983325,-0.7560252735799896,0.3948508337675873,
2585,2685,2018_11_09_06_17,meal,3.0,1.0,,0.0,,,workplace,6.0,5.0,3.0,7.147230925677472,2.3293062195968544,-5.767863831242995,-0.4020182291666667,-0.5179606119791667,0.4370361328125,
2586,2686,2018_11_09_06_18,meal,3.0,1.0,,0.0,,,workplace,6.0,5.0,3.0,7.070467914901953,2.6821765368627486,-5.750159486890766,-0.3040934244791666,-0.71181640625,0.421630859375,
2587,2687,2018_11_09_06_19,meal,3.0,1.0,,0.0,,,workplace,6.0,5.0,3.0,7.662595585946255,1.955888535050397,-5.279066030627108,-0.5004638671875,-0.4742431640625,0.3672281901041667,
2588,2688,2018_11_09_06_20,meal,3.0,1.0,,0.0,,,workplace,6.0,5.0,3.0,7.825090191321396,1.9567384248040247,-5.03194835744682,-0.6825927734375,-0.2850667317708333,0.1869303385416666,
2589,2689,2018_11_09_06_21,meal,3.0,1.0,,0.0,,,workplace,6.0,5.0,3.0,8.045871460022392,1.7670066346584514,-4.805212301903701,-0.76943359375,-0.0646158854166666,0.3559163411458333,
2590,2690,2018_11_09_06_22,meal,3.0,1.0,,0.0,,,workplace,6.0,5.0,3.0,7.774715472284459,1.840390382698766,-5.136773115509507,-0.5127197265625,-0.5903889973958333,0.2990641276041667,
2591,2691,2018_11_09_06_23,meal,3.0,1.0,,0.0,,,workplace,6.0,5.0,4.0,4.942543217240192,-0.1621461689608095,-5.2402171442263645,-0.5861735026041667,0.4886881510416667,0.0582112630208333,
2592,2692,2018_11_09_06_24,meal,3.0,1.0,,0.0,,,workplace,6.0,5.0,3.0,3.766033691322506,-0.4068346850000019,-5.336255999040881,-0.7506429036458333,0.1837646484375,-0.0325846354166666,
2593,2693,2018_11_09_06_25,meal,3.0,1.0,,0.0,,,workplace,6.0,5.0,4.0,0.4636918163083509,-9.406433579495824,-0.7396708421560776,-0.5414306640625,0.4693277994791666,-0.0626953125,
2594,2694,2018_11_09_06_26,meal,3.0,1.0,,0.0,,,workplace,6.0,5.0,3.0,2.628401805489484,-4.949528119776048,-3.37665956253192,-0.4386393229166667,0.6451416015625,0.1355387369791666,
2595,2695,2018_11_09_06_27,meal,3.0,1.0,,0.0,,,workplace,6.0,5.0,4.0,1.9780234904774887,-6.6241475319597,-2.480549805157498,-0.5990885416666667,0.4375813802083333,0.0932291666666666,
2596,2696,2018_11_09_06_28,meal,3.0,1.0,,0.0,,,workplace,6.0,5.0,4.0,0.6845298799164616,-9.713850074580058,-0.3915190045036952,-0.4578882230328296,0.6609806539864512,-0.0360376498176133,
2597,2697,2018_11_09_06_29,meal,3.0,1.0,,0.0,,,workplace,6.0,5.0,2.0,0.5989847602016808,-9.747872949272134,-0.3329508815658448,-0.3714436848958333,0.6680582682291667,0.0269612630208333,
2598,2698,2018_11_09_06_30,meal,3.0,1.0,,0.0,,,workplace,6.0,5.0,4.0,1.0096265450743542,-9.507155162262098,-1.4828379617939544,-0.5120686848958333,0.7576497395833334,0.2374837239583333,
2599,2699,2018_11_09_06_31,meal,3.0,1.0,,0.0,,,workplace,6.0,5.0,2.0,1.0061438230991049,-9.758664277618148,-0.0775943879879057,-0.4645182291666667,0.6770751953125,0.3387451171875,
2600,2700,2018_11_09_06_32,meal,3.0,1.0,,0.0,,,workplace,6.0,5.0,2.0,0.939513703087458,-9.957854856438953,-0.0332761870102463,-0.3363362630208333,0.7531901041666667,0.5400309244791667,
2601,2701,2018_11_09_06_33,meal,3.0,1.0,,0.0,,,workplace,6.0,5.0,2.0,0.9476480945530792,-9.940339386674138,-0.1082578658366181,-0.3698323567708333,0.7835042317708333,0.4303466796875,
2602,2702,2018_11_09_06_34,meal,3.0,1.0,,0.0,,,workplace,6.0,5.0,4.0,0.93699263107944,-9.554291917277324,-0.7733103855718775,-0.6992024739583333,0.390283203125,-0.2028971354166666,
2603,2703,2018_11_09_06_35,meal,3.0,1.0,,0.0,,,workplace,6.0,5.0,2.0,0.6512925699298988,-8.935900733786118,0.331323467117078,-0.5619222005208333,0.4003987630208333,0.2152425130208333,
2604,2704,2018_11_09_06_36,meal,3.0,1.0,,0.0,,,workplace,6.0,5.0,3.0,-0.0578817701763721,-9.6605557007279,-0.6900756884868995,-0.5649251302083333,-0.3251871744791667,0.0088948567708333,
2605,2705,2018_11_09_06_37,meal,3.0,1.0,,0.0,,,workplace,6.0,5.0,3.0,0.0437632189989922,-9.653477690873451,-0.3257307355570001,-0.6628336588541667,-0.4337890625,-0.0772786458333333,
2606,2706,2018_11_09_06_38,meal,3.0,1.0,,0.0,,,workplace,6.0,5.0,3.0,1.6675621592040293,-7.91890458381308,-1.8166075689798,-0.6183675130208334,0.053955078125,-0.0528238932291666,
2607,2707,2018_11_09_06_39,meal,3.0,1.0,,0.0,,,workplace,6.0,5.0,0.0,7.507267441209389,2.0542840472060435,-5.458081437457997,-0.1923527879103699,-0.4665841584158416,0.7710721730067743,
2608,2708,2018_11_09_06_40,meal,3.0,1.0,,0.0,,,workplace,6.0,5.0,0.0,7.672751523292287,2.497527722620373,-5.102050524468073,-0.4085693359375,-0.5798909505208333,0.6712972005208333,
2609,2709,2018_11_09_06_41,meal,3.0,1.0,,0.0,,,workplace,6.0,5.0,0.0,7.6801781094624815,1.845374526567971,-5.262333344008956,-0.5016194661458333,-0.5846761067708334,0.5775472005208333,
2610,2710,2018_11_09_06_42,meal,3.0,1.0,,0.0,,,workplace,6.0,5.0,3.0,7.762452134471159,2.059889690990492,-5.127358484107424,-0.2394287109375,-0.6087890625,0.712890625,
2611,2711,2018_11_09_06_43,meal,3.0,1.0,,0.0,,,workplace,6.0,5.0,3.0,7.850596802128861,1.9475388894061616,-5.015827736134447,-0.1955403645833333,-0.5214029947916666,0.7939046223958334,
2612,2712,2018_11_09_06_44,meal,3.0,1.0,,0.0,,,workplace,6.0,5.0,3.0,7.820733590705484,1.213356230704934,-5.318949585890257,-0.2373779296875,-0.4305826822916667,0.7103841145833333,
2613,2713,2018_11_09_06_45,meal,3.0,1.0,,0.0,,,workplace,6.0,5.0,3.0,7.450498113277321,1.9060742511820727,-5.578208959271701,-0.1749186197916666,-0.1581298828125,0.9272867838541666,
2614,2714,2018_11_09_06_46,meal,3.0,1.0,,0.0,,,workplace,6.0,5.0,3.0,7.499449349776055,2.073174939605261,-5.483109357502794,-0.1102213541666666,-0.1257161458333333,0.96494140625,
2615,2715,2018_11_09_06_47,meal,3.0,1.0,,0.0,,,workplace,6.0,5.0,3.0,7.558087195744685,2.309656616072448,-5.317646645688677,-0.0165771484375,-0.0876953125,0.9776285807291668,
2616,2716,2018_11_09_06_48,meal,3.0,1.0,,0.0,,,workplace,6.0,5.0,0.0,7.57737760599103,2.4585153554311274,-5.206971784770436,-0.1615804036458333,-0.2610677083333333,0.8487955729166666,
2617,2717,2018_11_09_06_49,meal,3.0,1.0,,0.0,,,workplace,6.0,5.0,0.0,7.295139284986002,2.456496550641449,-5.557617481064419,-0.1691162109375,-0.1783610026041666,0.9486572265625,
2618,2718,2018_11_09_06_50,meal,3.0,1.0,,0.0,,,workplace,6.0,5.0,4.0,7.346153460638293,2.703396893533025,-5.398261254143336,-0.2222674570088587,-0.2917942287649818,0.8911135356956749,
2619,2719,2018_11_09_06_51,meal,3.0,1.0,,0.0,,,workplace,6.0,5.0,0.0,7.413746075643896,2.3568811041760345,-5.451566436338196,-0.3015706380208333,-0.4502604166666666,0.8103922526041667,
2620,2720,2018_11_09_06_52,meal,3.0,1.0,,0.0,,,workplace,6.0,5.0,0.0,7.312192438543412,2.552514093669466,-5.49722458336134,-0.449267578125,-0.5124430338541667,0.6352783203125,
2621,2721,2018_11_09_06_53,meal,3.0,1.0,,0.0,,,workplace,6.0,5.0,0.0,7.479641518970339,2.1775418485565763,-5.384437032288747,-0.6322916666666667,-0.5156982421875,0.5279459635416667,
2622,2722,2018_11_09_06_54,meal,3.0,1.0,,0.0,,,workplace,6.0,5.0,0.0,7.415708634602477,2.300809064664384,-5.468403600055992,-0.6313313802083333,-0.5237223307291666,0.5264892578125,
2623,2723,2018_11_09_06_55,meal,3.0,1.0,,0.0,,,workplace,6.0,5.0,0.0,5.955342133412096,-1.007385167993842,-4.055213310749447,-0.6547444661458334,-0.2722249348958333,0.2353597005208333,
2624,2724,2018_11_09_06_56,meal,3.0,1.0,,0.0,,,workplace,6.0,5.0,4.0,0.7484816102465857,-9.719094255610315,-0.1372992891753081,-0.736865234375,0.471923828125,-0.16806640625,
2625,2725,2018_11_09_06_57,meal,3.0,1.0,,0.0,,,workplace,6.0,5.0,2.0,1.2109854781284444,-9.796735570459122,-0.2099564703031908,-0.5747639973958333,0.6129638671875,-0.1356282552083333,
2626,2726,2018_11_09_06_58,meal,3.0,1.0,,0.0,,,workplace,6.0,5.0,2.0,3.1889640571119777,-7.403777873281059,-2.0248337260498857,-0.5934733072916667,0.6510009765625,0.0615478515625,
2627,2727,2018_11_12_12_41,work,3.0,1.0,,0.0,,,workplace,4.0,3.0,3.0,-0.1484807228143335,2.3398696810108603,9.25220744367302,-0.7450764973958334,0.0537516276041666,0.3143391927083333,
2628,2728,2018_11_12_12_42,work,3.0,1.0,,0.0,,,workplace,4.0,3.0,3.0,-0.9686784659461364,5.382288736268775,7.626201345128772,-0.6934895833333333,-0.5542073567708333,0.0953206380208333,
2629,2729,2018_11_12_12_43,work,3.0,1.0,,0.0,,,workplace,4.0,3.0,3.0,-6.638839872956352,0.6426461002547611,7.533210918421008,-0.3703125,-0.1342203776041666,0.7788411458333333,
2630,2730,2018_11_12_12_44,work,3.0,1.0,,0.0,,,workplace,4.0,3.0,3.0,-6.615793304983192,0.7599405447088466,7.533942841993271,-0.2997233072916667,-0.1006591796875,0.7326904296875,
2631,2731,2018_11_12_12_45,work,3.0,1.0,,0.0,,,workplace,4.0,3.0,3.0,-6.5586899840246735,1.0630389936603124,7.544134950448408,-0.303466796875,-0.00283203125,0.8705729166666667,
2632,2732,2018_11_12_12_46,work,3.0,1.0,,0.0,,,workplace,4.0,3.0,3.0,-3.1735042578061585,1.7675378508507564,6.865687186214572,-0.3882893880208333,-0.507080078125,0.2278483072916666,
2633,2733,2018_11_12_12_47,work,3.0,1.0,,0.0,,,workplace,4.0,3.0,3.0,5.2567768360582265,-2.721802499647254,-4.480587646764719,-0.5881754557291666,0.3013509114583333,0.25595703125,
2634,2734,2018_11_12_12_48,travel,2.0,1.0,1.0,0.0,,,workplace,4.0,4.0,2.0,2.437053355054984,-6.299536141836517,2.3193125260257554,-0.4522298177083333,0.5345296223958333,-0.0125,
2635,2735,2018_11_12_12_49,travel,2.0,1.0,1.0,0.0,,,workplace,4.0,4.0,4.0,1.9930985501512053,-6.925515854633458,-0.236895321175491,-0.5641682942708334,0.1196126302083333,0.1698486328125,
2636,2736,2018_11_12_12_50,travel,2.0,1.0,1.0,0.0,,,workplace,4.0,4.0,3.0,3.7203776125419767,3.6314597385218272,-7.837510386058224,-0.6256920922355393,-0.0209500390828556,0.5615554976550287,
2637,2737,2018_11_12_12_51,travel,2.0,1.0,1.0,0.0,,,workplace,4.0,4.0,3.0,3.640886394568866,3.649763439641653,-7.874254686450192,-0.5944091796875,-0.0565999348958333,0.5787679036458333,
2638,2738,2018_11_12_12_52,travel,2.0,1.0,1.0,0.0,,,workplace,4.0,4.0,3.0,2.8295708628808893,-1.990063133887956,-4.7861319965991695,-0.4544596354166667,0.3999430338541667,0.32255859375,
2639,2739,2018_11_12_12_53,travel,2.0,1.0,1.0,0.0,,,workplace,4.0,4.0,2.0,1.5852054989960789,-10.11879184795634,-0.2657309205255317,-0.1519938151041666,1.0069986979166667,0.10615234375,
2640,2740,2018_11_12_12_54,travel,2.0,1.0,1.0,0.0,,,workplace,4.0,4.0,2.0,1.875317465643112,-10.184684681339087,-0.0301151955027434,-0.2723225911458333,0.9626627604166668,0.0533854166666666,
2641,2741,2018_11_12_12_55,travel,2.0,1.0,1.0,0.0,,,workplace,4.0,4.0,2.0,2.209373213764406,-10.300488067237293,0.1074918793838277,-0.3244222005208333,0.9829508463541666,0.0281331380208333,
2642,2742,2018_11_12_12_56,travel,2.0,1.0,1.0,0.0,,,workplace,4.0,4.0,2.0,2.055446266740907,-10.246355256067464,0.1094412788571349,-0.3307047526041666,0.9880940755208332,0.0226318359375,
2643,2743,2018_11_12_12_57,travel,2.0,1.0,1.0,0.0,,,workplace,4.0,4.0,2.0,2.0546868769244115,-10.19650555026744,0.0895741087831467,-0.2905354817708333,0.9639322916666668,0.0122802734375,
2644,2744,2018_11_12_12_58,travel,2.0,1.0,1.0,0.0,,,workplace,4.0,4.0,2.0,2.1742307240126526,-10.196620837720053,0.2445946533996085,-0.2393391927083333,1.0382242838541669,0.0235026041666666,
2645,2745,2018_11_12_12_59,travel,2.0,1.0,1.0,0.0,,,workplace,4.0,4.0,2.0,1.7405906602060444,-9.794185941650092,-0.6085361003971442,-0.2102132161458333,0.9827962239583332,0.0257649739583333,
2646,2746,2018_11_12_01_00,travel,2.0,1.0,1.0,0.0,,,workplace,4.0,4.0,3.0,2.802188550771,-9.435626628208311,-0.2423331578479845,-0.3756917317708333,0.82255859375,0.0281901041666666,
2647,2747,2018_11_12_01_01,study,3.0,1.0,,0.0,,,workplace,5.0,3.0,3.0,1.7131384467121022,5.115138205596306,4.354842432998886,-0.6466502735799896,-0.4579533611255862,0.0701374413757165,
2648,2748,2018_11_12_01_02,study,3.0,1.0,,0.0,,,workplace,5.0,3.0,3.0,0.9619221490582311,7.834734115733477,5.965097234434485,-0.6324869791666666,-0.7516927083333333,-0.0183756510416666,
2649,2749,2018_11_12_01_03,study,3.0,1.0,,0.0,,,workplace,5.0,3.0,3.0,0.9175422794863392,8.088977875979845,5.631584669764831,-0.6466634114583333,-0.739697265625,-0.0034586588541666,
2650,2750,2018_11_12_01_04,study,3.0,1.0,,0.0,,,workplace,5.0,3.0,3.0,0.8090846768630476,7.933387031634933,5.899351872844342,-0.6523681640625,-0.7343505859375,-0.0178385416666666,
2651,2751,2018_11_12_01_05,study,3.0,1.0,,0.0,,,workplace,5.0,3.0,3.0,7.849882264718944,1.6962878765720086,-2.97704773879507,-0.4944173177083333,0.15400390625,0.4018717447916666,
2652,2752,2018_11_12_01_06,study,3.0,1.0,,0.0,,,workplace,5.0,3.0,3.0,8.476262071068827,0.9363298253203116,-4.2307829511471695,-0.4542643229166667,0.2970865885416666,0.4617919921875,
2653,2753,2018_11_12_01_07,study,3.0,1.0,,0.0,,,workplace,5.0,3.0,3.0,8.865539706162423,2.263573605042007,-2.910842936862737,-0.984814453125,-0.0987467447916666,-0.0771240234375,
2654,2754,2018_11_12_01_08,study,3.0,1.0,,0.0,,,workplace,5.0,3.0,3.0,8.781162364333717,2.614167977491597,-2.884944662709961,-0.9851969401041668,-0.0843994140625,-0.0977132161458333,
2655,2755,2018_11_12_01_09,study,3.0,1.0,,0.0,,,workplace,5.0,3.0,3.0,8.67633522383885,2.9017966156687187,-2.933093365416902,-0.2008951822916666,0.3207275390625,0.72392578125,
2656,2756,2018_11_12_01_10,study,3.0,1.0,,0.0,,,workplace,5.0,3.0,3.0,2.667194347139296,0.8478316067554277,5.786977170694279,-0.4693277994791666,0.4375651041666666,0.6203369140625,
2657,2757,2018_11_12_01_11,study,3.0,1.0,,0.0,,,workplace,5.0,3.0,3.0,-0.0650885047758116,0.075370434727995,10.070166461086217,-0.6179117838541667,0.4825602213541666,0.5982421875,
2658,2758,2018_11_12_01_12,study,3.0,1.0,,0.0,,,workplace,5.0,3.0,3.0,-0.051860071247816,-0.0909180003704365,10.090464913549855,-0.1739349921834288,0.4218994267847837,0.846331096925482,
2659,2759,2018_11_12_01_13,study,3.0,1.0,,0.0,,,workplace,5.0,3.0,3.0,-0.127191798194286,0.0646313742317086,10.064466769187671,-0.1325113932291666,0.8028401692708333,0.52373046875,
2660,2760,2018_11_12_01_14,study,3.0,1.0,,0.0,,,workplace,5.0,3.0,3.0,-0.1161254858929458,0.0145099883908174,10.05858954391934,-0.6226725260416667,0.4317138671875,0.5758707682291667,
2661,2761,2018_11_12_01_15,study,3.0,1.0,,0.0,,,workplace,5.0,3.0,3.0,-0.043361057149608,-0.0333150618988801,10.063646091545335,-0.5329020182291667,0.2032389322916666,0.7977457682291667,
2662,2762,2018_11_12_01_16,study,3.0,1.0,,0.0,,,workplace,5.0,3.0,3.0,-0.0421256238359262,-0.0348988056799105,10.06269505260211,-0.5138753255208334,0.220703125,0.8015299479166667,
2663,2763,2018_11_12_01_17,study,3.0,1.0,,0.0,,,workplace,5.0,3.0,3.0,-0.038269713098489,-0.0614962832800221,10.054090939003908,-0.15185546875,0.1083984375,0.758154296875,
2664,2764,2018_11_12_01_18,study,3.0,1.0,,0.0,,,workplace,5.0,3.0,3.0,-0.0285266584571108,-0.0641259981811867,10.050414990481492,-0.6518880208333333,0.4847900390625,0.4529052734375,
2665,2765,2018_11_12_01_19,study,3.0,1.0,,0.0,,,workplace,5.0,3.0,3.0,-0.0362562032698768,-0.0785796838746917,10.050356017189236,-0.6031412760416667,0.3316487630208333,0.6302652994791667,
2666,2766,2018_11_12_01_20,study,3.0,1.0,,0.0,,,workplace,5.0,3.0,3.0,-0.0798111896164521,-0.0845165259998883,10.050711987968638,-0.7267659505208334,0.1044352213541666,0.4144368489583333,
2667,2767,2018_11_12_01_21,study,3.0,1.0,,0.0,,,workplace,5.0,3.0,3.0,-0.1362603738092951,-0.0595681671840983,10.049774213325856,-0.9843343098958334,-0.1102783203125,-0.0875651041666666,
2668,2768,2018_11_12_01_22,study,3.0,1.0,,0.0,,,workplace,5.0,3.0,3.0,-0.0320737234166851,0.0486588653685329,10.06285517900336,-0.7106201171875,0.3496419270833333,0.3567789713541666,
2669,2769,2018_11_12_01_23,study,3.0,1.0,,0.0,,,workplace,5.0,3.0,3.0,0.0336099293623951,0.0991496937963063,10.042834050363714,-0.4342529296875,0.6529215494791667,0.3242106119791667,
2670,2770,2018_11_12_01_24,study,3.0,1.0,,0.0,,,workplace,5.0,3.0,3.0,0.0343709290964746,0.1002483203128145,10.03615654448794,-0.0675726289734236,0.8751465607087024,0.4525713262115685,
2671,2771,2018_11_12_01_25,study,3.0,1.0,,0.0,,,workplace,5.0,3.0,3.0,0.0102511144334093,0.0727132979503984,10.054395368129969,-0.2166585286458333,0.6089192708333333,0.6042073567708334,
2672,2772,2018_11_12_01_26,study,3.0,1.0,,0.0,,,workplace,5.0,3.0,3.0,0.007887728312318,0.0682763052127654,10.048937699887963,-0.3070149739583333,0.30107421875,0.8836100260416667,
2673,2773,2018_11_12_01_27,study,3.0,1.0,,0.0,,,workplace,5.0,3.0,3.0,0.007087480179183,0.0689615836664794,10.044286364297651,-0.4060139973958333,0.0786702473958333,0.7959554036458333,
2674,2774,2018_11_12_01_28,study,3.0,1.0,,0.0,,,workplace,5.0,3.0,3.0,0.0078833143324006,0.0700977242087289,10.047850226636836,-0.5668863932291667,0.1471354166666666,0.7340250651041667,
2675,2775,2018_11_12_01_29,study,3.0,1.0,,0.0,,,workplace,5.0,3.0,3.0,0.0111345124270995,0.0722577044680845,10.046339765397526,-0.3023111979166666,0.2373616536458333,0.878662109375,
2676,2776,2018_11_12_01_30,study,3.0,1.0,,0.0,,,workplace,5.0,3.0,4.0,-0.0150511813291549,0.6562283104292103,9.83084202580857,-0.5361653645833333,0.0613037109375,0.5117594401041666,
2677,2777,2018_11_12_01_31,study,3.0,1.0,,0.0,,,workplace,5.0,3.0,3.0,0.0691330775574705,0.9866844160359256,9.614195589143788,-0.7062174479166666,0.023291015625,0.3885335286458333,
2678,2778,2018_11_12_01_32,study,3.0,1.0,,0.0,,,workplace,5.0,3.0,3.0,0.0471735486067188,0.0905131571814105,10.01975153079503,-0.3052001953125,0.559375,0.610595703125,
2679,2779,2018_11_12_01_33,study,3.0,1.0,,0.0,,,workplace,5.0,3.0,3.0,0.0482138063758117,0.0919475333583423,10.019864119820788,-0.0610758463541666,0.8517659505208334,0.4985758463541667,
