,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,ts,action,actionOption,actionSub,actionSubOption,condition,conditionSub1Option,conditionSub2Option,place,emotionPositive,emotionTension,activity,macc_x_mean,macc_y_mean,macc_z_mean,e4acc_x_mean,e4acc_y_mean,e4acc_z_mean,,,,Class
13687,13687,13687,13687,2018_11_28_02_45,study,3,0,,3,3,,workplace,5,4,3,-0.278072166,0.127677989,10.42342494,-0.848942057,0.408072917,0.282486979,,,,C
13688,13688,13688,13688,2018_11_28_02_45,study,3,0,,3,3,,workplace,5,4,3,-0.138574143,0.225786891,10.39568114,-0.848942057,0.408072917,0.282486979,,,,C
13689,13689,13689,13689,2018_11_28_02_46,study,3,0,,3,3,,workplace,5,4,3,-0.139145213,0.225706459,10.3975713,-0.889306641,0.455167643,0.115673828,,,,C
13690,13690,13690,13690,2018_11_28_02_47,study,3,0,,3,3,,workplace,5,4,3,-0.140324069,0.224481528,10.40141474,-0.783610026,0.239868164,0.340844727,,,,C
13691,13691,13691,13691,2018_11_28_02_48,study,3,0,,3,3,,workplace,5,4,3,-0.141302114,0.223782158,10.40106371,-0.896883138,0.197428385,0.251513672,,,,C
13692,13692,13692,13692,2018_11_28_02_49,study,3,0,,3,3,,workplace,5,4,3,-0.140239092,0.229473372,10.40154466,-0.492561849,-0.134529622,0.643147786,,,,C
13693,13693,13693,13693,2018_11_28_02_50,study,3,0,,3,3,,workplace,5,4,3,-0.120232896,0.24990318,10.39399473,-0.782999674,-0.235701497,0.399910482,,,,C
13694,13694,13694,13694,2018_11_28_02_51,study,3,0,,3,3,,workplace,5,4,3,-0.274801153,0.125136943,10.42618947,-0.937589518,-0.234594727,0.305257161,,,,C
13695,13695,13695,13695,2018_11_28_02_51,study,3,0,,3,3,,workplace,5,4,3,-0.119326692,0.251959566,10.38919294,-0.937589518,-0.234594727,0.305257161,,,,C
13696,13696,13696,13696,2018_11_28_02_52,study,3,0,,3,3,,workplace,5,4,3,-0.118645698,0.251072129,10.38570218,-0.940926107,-0.225642904,0.303678385,,,,C
13697,13697,13697,13697,2018_11_28_02_53,study,3,0,,3,3,,workplace,5,4,3,-0.118862866,0.252573533,10.38335087,-0.944534914,-0.217031983,0.309576928,,,,C
13698,13698,13698,13698,2018_11_28_02_54,study,3,0,,3,3,,workplace,5,4,3,-0.117693916,0.25331351,10.38460563,-0.938346354,-0.213273112,0.314208984,,,,C
13699,13699,13699,13699,2018_11_28_02_55,study,3,0,,3,3,,workplace,5,4,3,-0.276721433,0.125423979,10.42384083,-0.941438802,-0.207088216,0.31258138,,,,C
13700,13700,13700,13700,2018_11_28_02_55,study,3,0,,3,3,,workplace,5,4,3,-0.117613484,0.25358698,10.38099421,-0.941438802,-0.207088216,0.31258138,,,,C
13701,13701,13701,13701,2018_11_28_02_56,study,3,0,,3,3,,workplace,5,4,3,-0.118382953,0.25206949,10.38253583,-0.953450521,-0.197420247,0.294376628,,,,C
13702,13702,13702,13702,2018_11_28_02_57,study,3,0,,3,3,,workplace,5,4,3,-0.119873631,0.250686054,10.38542603,-0.893237305,-0.184749349,0.339746094,,,,C
13703,13703,13703,13703,2018_11_28_02_58,study,3,0,,3,3,,workplace,5,4,3,-0.118468052,0.252570171,10.38278938,-0.502644857,-0.218701172,0.827823893,,,,C
13704,13704,13704,13704,2018_11_28_02_59,study,3,0,,3,3,,workplace,5,4,3,-0.115163114,0.253715632,10.37946298,-0.509570313,-0.218636068,0.825773112,,,,C
13705,13705,13705,13705,2018_11_28_03_00,study,3,0,,3,3,,workplace,5,4,3,-0.274373407,0.121819514,10.43330312,-0.479760742,-0.065120443,0.636816406,,,,C
13706,13706,13706,13706,2018_11_28_03_00,study,3,0,,3,3,,workplace,5,4,3,-0.118632293,0.252635198,10.37662406,-0.479760742,-0.065120443,0.636816406,,,,C
13707,13707,13707,13707,2018_11_28_03_01,study,3,0,,3,3,,workplace,5,4,3,-0.102454675,0.232047207,10.39031633,-0.648567708,-0.143798828,0.589461263,,,,C
13708,13708,13708,13708,2018_11_28_03_02,study,3,0,,3,3,,workplace,5,4,3,-0.094046817,0.210590547,10.38175564,-0.68186849,-0.299104818,0.476375326,,,,C
13709,13709,13709,13709,2018_11_28_03_03,study,3,0,,3,3,,workplace,5,4,3,-0.092612441,0.211118719,10.38127305,-0.691015625,-0.187247721,0.45851237,,,,C
13710,13710,13710,13710,2018_11_28_03_04,study,3,0,,3,3,,workplace,5,4,3,-0.276244265,0.126108749,10.41973851,-0.630846144,-0.422493812,0.139574648,,,,C
13711,13711,13711,13711,2018_11_28_03_04,study,3,0,,3,3,,workplace,5,4,3,-0.093936893,0.210333164,10.38230795,-0.630846144,-0.422493812,0.139574648,,,,C
13712,13712,13712,13712,2018_11_28_03_05,study,3,0,,3,3,,workplace,5,4,3,-0.09113776,0.211434669,10.37784788,-0.032063802,-0.984171549,0.109269206,,,,C
13713,13713,13713,13713,2018_11_28_03_06,study,3,0,,3,3,,workplace,5,4,3,-0.092579372,0.210933589,10.38128309,-0.03207194,-0.984179688,0.109358724,,,,C
13714,13714,13714,13714,2018_11_28_03_07,study,3,0,,3,3,,workplace,5,4,3,-0.091842972,0.21029831,10.38064299,-0.031933594,-0.984326172,0.109350586,,,,C
13715,13715,13715,13715,2018_11_28_03_08,study,3,0,,3,3,,workplace,5,4,3,-0.272256926,0.129662727,10.41259169,-0.031738281,-0.984326172,0.109366862,,,,C
13716,13716,13716,13716,2018_11_28_03_08,study,3,0,,3,3,,workplace,5,4,3,-0.091202194,0.211638848,10.3772702,-0.031738281,-0.984326172,0.109366862,,,,C
13717,13717,13717,13717,2018_11_28_03_09,study,3,0,,3,3,,workplace,5,4,3,-0.092814549,0.210303456,10.3835539,-0.031624349,-0.984375,0.109366862,,,,C
13718,13718,13718,13718,2018_11_28_03_10,study,3,0,,3,3,,workplace,5,4,3,-0.092456938,0.211590589,10.38123014,-0.031502279,-0.984326172,0.109366862,,,,C
13719,13719,13719,13719,2018_11_28_03_11,study,3,0,,3,3,,workplace,5,4,3,-0.091867101,0.20989883,10.38206665,-0.031762695,-0.984318034,0.109366862,,,,C
13720,13720,13720,13720,2018_11_28_03_12,study,3,0,,3,3,,workplace,5,4,3,-0.092565974,0.209869797,10.38149745,-0.031835938,-0.984358724,0.109375,,,,C
13721,13721,13721,13721,2018_11_28_03_13,study,3,0,,3,3,,workplace,5,4,3,-0.273854427,0.13408938,10.40211602,-0.031876628,-0.98433431,0.109366862,,,,C
13722,13722,13722,13722,2018_11_28_03_13,study,3,0,,3,3,,workplace,5,4,3,-0.09201456,0.209904192,10.38218193,-0.031876628,-0.98433431,0.109366862,,,,C
13723,13723,13723,13723,2018_11_28_03_14,study,3,0,,3,3,,workplace,5,4,3,-0.091306756,0.211633486,10.38064837,-0.03194987,-0.984277344,0.109342448,,,,C
13724,13724,13724,13724,2018_11_28_03_15,study,3,0,,3,3,,workplace,5,4,3,-0.091808117,0.21119379,10.38334551,-0.031624349,-0.98433431,0.109358724,,,,C
13725,13725,13725,13725,2018_11_28_03_16,study,3,0,,3,3,,workplace,5,4,3,-0.272526749,0.135502304,10.40019783,-0.031738536,-0.984334289,0.109375,,,,C
13726,13726,13726,13726,2018_11_28_03_16,study,3,0,,3,3,,workplace,5,4,3,-0.092596354,0.211429724,10.3832195,-0.031738536,-0.984334289,0.109375,,,,C
13727,13727,13727,13727,2018_11_28_03_17,study,3,0,,3,3,,workplace,5,4,3,-0.09293417,0.21017498,10.38714729,-0.031835938,-0.984285482,0.109366862,,,,C
13728,13728,13728,13728,2018_11_28_03_18,study,3,0,,3,3,,workplace,5,4,3,-0.092229046,0.210121359,10.38645556,-0.031819661,-0.984318034,0.109350586,,,,C
13729,13729,13729,13729,2018_11_28_03_19,study,3,0,,3,3,,workplace,5,4,3,-0.093566904,0.208802269,10.38583892,-0.031632487,-0.984358724,0.109358724,,,,C
13730,13730,13730,13730,2018_11_28_03_20,study,3,0,,3,3,,workplace,5,4,3,-0.273574854,0.137150775,10.39040364,-0.031347656,-0.984342448,0.109375,,,,C
13731,13731,13731,13731,2018_11_28_03_20,study,3,0,,3,3,,workplace,5,4,3,-0.093550817,0.208070335,10.38637513,-0.031347656,-0.984342448,0.109375,,,,C
13732,13732,13732,13732,2018_11_28_03_21,study,3,0,,3,3,,workplace,5,4,3,-0.091979706,0.209043566,10.38495684,-0.03194987,-0.984041341,0.109269206,,,,C
13733,13733,13733,13733,2018_11_28_03_22,study,3,0,,3,3,,workplace,5,4,3,-0.092392592,0.211633486,10.38588986,-0.031722005,-0.984179688,0.109318034,,,,C
13734,13734,13734,13734,2018_11_28_03_23,study,3,0,,3,3,,workplace,5,4,3,-0.091352334,0.211561097,10.38310155,-0.031819661,-0.98425293,0.109318034,,,,C
13735,13735,13735,13735,2018_11_28_03_24,study,3,0,,3,3,,workplace,5,4,3,-0.091438386,0.210966053,10.37939324,-0.031974284,-0.984228516,0.109366862,,,,C
13736,13736,13736,13736,2018_11_28_03_25,study,3,0,,3,3,,workplace,5,4,3,-0.27527896,0.14004143,10.38223069,-0.031730143,-0.984204102,0.109342448,,,,C
13737,13737,13737,13737,2018_11_28_03_25,study,3,0,,3,3,,workplace,5,4,3,-0.093151337,0.209531522,10.38169129,-0.031730143,-0.984204102,0.109342448,,,,C
13738,13738,13738,13738,2018_11_28_03_26,study,3,0,,3,3,,workplace,5,4,3,-0.09368219,0.209121317,10.3810103,-0.031762695,-0.984187826,0.109350586,,,,C
13739,13739,13739,13739,2018_11_28_03_27,study,3,0,,3,3,,workplace,5,4,3,-0.093038732,0.209727241,10.38358683,-0.031290711,-0.984366858,0.109375,,,,C
13740,13740,13740,13740,2018_11_28_03_28,study,3,0,,3,3,,workplace,5,4,3,-0.093363142,0.208443005,10.3871607,-0.031477865,-0.984342448,0.109326172,,,,C
13741,13741,13741,13741,2018_11_28_03_29,study,3,0,,3,3,,workplace,5,4,3,-0.093245175,0.209802311,10.38961119,-0.032104492,-0.984008789,0.109285482,,,,C
13742,13742,13742,13742,2018_11_28_03_30,study,3,0,,3,3,,workplace,5,4,3,-0.276074499,0.140416425,10.37608423,-0.031591797,-0.984285482,0.109326172,,,,C
13743,13743,13743,13743,2018_11_28_03_30,study,3,0,,3,3,,workplace,5,4,3,-0.092545414,0.21034925,10.38805079,-0.031591797,-0.984285482,0.109326172,,,,C
13744,13744,13744,13744,2018_11_28_03_31,study,3,0,,3,3,,workplace,5,4,3,-0.091344291,0.210711196,10.38686042,-0.03194987,-0.984220378,0.109350586,,,,C
13745,13745,13745,13745,2018_11_28_03_32,study,3,0,,3,3,,workplace,5,4,3,-0.091851015,0.2113198,10.38661912,-0.031713867,-0.98425293,0.109342448,,,,C
13746,13746,13746,13746,2018_11_28_03_33,study,3,0,,3,3,,workplace,5,4,3,-0.092488266,0.210271733,10.38536944,-0.031730143,-0.984082031,0.109277344,,,,C
13747,13747,13747,13747,2018_11_28_03_34,study,3,0,,3,3,,workplace,5,4,3,-0.275403615,0.142196804,10.3704844,-0.031429036,-0.98429362,0.109358724,,,,C
13748,13748,13748,13748,2018_11_28_03_34,study,3,0,,3,3,,workplace,5,4,3,-0.091529285,0.211008795,10.38267256,-0.031429036,-0.98429362,0.109358724,,,,C
13749,13749,13749,13749,2018_11_28_03_35,study,3,0,,3,3,,workplace,5,4,3,-0.091979706,0.21032244,10.38305328,-0.031892904,-0.983789063,0.10925293,,,,C
13750,13750,13750,13750,2018_11_28_03_36,study,3,0,,3,3,,workplace,5,4,3,-0.09345698,0.210121359,10.38492198,-0.031575521,-0.984098307,0.109269206,,,,C
13751,13751,13751,13751,2018_11_28_03_37,study,3,0,,3,3,,workplace,5,4,3,-0.091834928,0.211274222,10.38915272,-0.031437174,-0.984220378,0.109309896,,,,C
13752,13752,13752,13752,2018_11_28_03_38,study,3,0,,3,3,,workplace,5,4,3,-0.093172786,0.210370699,10.3878953,-0.031477983,-0.984187728,0.109342431,,,,C
13753,13753,13753,13753,2018_11_28_03_39,study,3,0,,3,3,,workplace,5,4,3,-0.277252215,0.144310052,10.36739571,-0.03215332,-0.98363444,0.109057617,,,,C
13754,13754,13754,13754,2018_11_28_03_39,study,3,0,,3,3,,workplace,5,4,3,-0.093199596,0.210502072,10.38442062,-0.03215332,-0.98363444,0.109057617,,,,C
13755,13755,13755,13755,2018_11_28_03_40,study,3,0,,3,3,,workplace,5,4,3,-0.090808172,0.211153314,10.38294979,-0.031852214,-0.984090169,0.109082031,,,,C
13756,13756,13756,13756,2018_11_28_03_41,study,3,0,,3,3,,workplace,5,4,3,-0.090676703,0.21263889,10.38388174,-0.031656901,-0.98421224,0.10921224,,,,C
13757,13757,13757,13757,2018_11_28_03_42,study,3,0,,3,3,,workplace,5,4,3,-0.281869748,0.141029883,10.37519683,-0.16311849,-0.854630534,0.00847168,,,,C
13758,13758,13758,13758,2018_11_28_03_42,study,3,0,,3,3,,workplace,5,4,3,-0.098127416,0.216526452,10.38503191,-0.16311849,-0.854630534,0.00847168,,,,C
13759,13759,13759,13759,2018_11_28_03_43,study,3,0,,3,3,,workplace,5,4,3,-0.118232812,0.217137737,10.38317661,-0.832674154,-0.040397135,0.135668945,,,,C
13760,13760,13760,13760,2018_11_28_03_44,study,3,0,,3,3,,workplace,5,4,3,-0.119353502,0.217909887,10.38176905,-0.67804362,0.371907552,0.501741536,,,,C
13761,13761,13761,13761,2018_11_28_03_45,study,3,0,,3,3,,workplace,5,4,3,-0.279869778,0.140472363,10.37438579,-0.407584635,0.921329753,-0.103889974,,,,C
13762,13762,13762,13762,2018_11_28_03_45,study,3,0,,3,3,,workplace,5,4,3,-0.119310605,0.21774366,10.37899144,-0.407584635,0.921329753,-0.103889974,,,,C
13763,13763,13763,13763,2018_11_28_03_46,study,3,0,,3,3,,workplace,5,4,3,-0.118519687,0.219427377,10.37614147,-0.530541992,0.609269206,0.267041016,,,,C
13764,13764,13764,13764,2018_11_28_03_47,study,3,0,,3,3,,workplace,5,4,3,-1.309909832,2.988156763,8.677936786,-0.478352865,-0.498201497,-0.069783529,,,,C
13765,13765,13765,13765,2018_11_28_03_48,study,3,0,,3,3,,workplace,5,4,3,-0.122401887,0.2258566,10.38873984,-0.560473633,-0.356982422,0.353857422,,,,C
13766,13766,13766,13766,2018_11_28_03_49,study,3,0,,3,3,,workplace,5,4,3,-0.278318561,0.14112489,10.35669557,-0.39235026,-0.735701497,0.46167806,,,,C
13767,13767,13767,13767,2018_11_28_03_49,study,3,0,,3,3,,workplace,5,4,3,-0.120388398,0.224060278,10.38374768,-0.39235026,-0.735701497,0.46167806,,,,C
13768,13768,13768,13768,2018_11_28_03_50,study,3,0,,3,3,,workplace,5,4,3,-0.121163229,0.219942144,10.3830372,-0.737412064,-0.169481175,0.326952514,,,,C
13769,13769,13769,13769,2018_11_28_03_51,study,3,0,,3,3,,workplace,5,4,3,-0.117412403,0.213620164,10.3822865,-0.91097819,-0.41340332,0.143693034,,,,C
13770,13770,13770,13770,2018_11_28_03_52,study,3,0,,3,3,,workplace,5,4,3,-0.275234806,0.142356611,10.35871018,-0.838142904,-0.277433268,0.17027181,,,,C
13771,13771,13771,13771,2018_11_28_03_52,study,3,0,,3,3,,workplace,5,4,3,-0.115192471,0.215164464,10.3822731,-0.838142904,-0.277433268,0.17027181,,,,C
13772,13772,13772,13772,2018_11_28_03_53,study,3,0,,3,3,,workplace,5,4,3,-0.276901984,0.140420055,10.36038053,-0.938736979,-0.062003581,0.124747721,,,,C
13773,13773,13773,13773,2018_11_28_03_53,study,3,0,,3,3,,workplace,5,4,3,-0.115216601,0.215708723,10.38158138,-0.938736979,-0.062003581,0.124747721,,,,C
13774,13774,13774,13774,2018_11_28_03_54,study,3,0,,3,3,,workplace,5,4,3,-0.116778027,0.215169654,10.38026507,-0.541088867,-0.073844401,0.77569987,,,,C
13775,13775,13775,13775,2018_11_28_03_55,study,3,0,,3,3,,workplace,5,4,3,-0.112943047,0.217247661,10.37503419,-0.770060221,0.057430013,0.287768555,,,,C
13776,13776,13776,13776,2018_11_28_03_56,study,3,0,,3,3,,workplace,5,4,3,-0.114259456,0.215467426,10.37452747,-0.702758789,-0.058032227,0.598925781,,,,C
13777,13777,13777,13777,2018_11_28_03_57,study,3,0,,3,3,,workplace,5,4,3,-0.280208474,0.141372573,10.36445894,-0.718847656,0.119189453,0.521557617,,,,C
13778,13778,13778,13778,2018_11_28_03_57,study,3,0,,3,3,,workplace,5,4,3,-0.112846529,0.216137696,10.38023816,-0.718847656,0.119189453,0.521557617,,,,C
13779,13779,13779,13779,2018_11_28_03_58,study,3,0,,3,3,,workplace,5,4,3,-0.114111997,0.215588075,10.37958129,-0.547526042,0.026554362,0.691471354,,,,C
13780,13780,13780,13780,2018_11_28_03_59,study,3,0,,3,3,,workplace,5,4,3,-0.115275584,0.219143183,10.37903435,-0.576700846,-0.081241862,0.79514974,,,,C
13781,13781,13781,13781,2018_11_28_04_00,study,3,0,,3,3,,workplace,5,4,3,-0.279106973,0.140010671,10.3623754,-0.59777832,-0.08663737,0.792374674,,,,C
13782,13782,13782,13782,2018_11_28_04_00,study,3,0,,3,3,,workplace,5,4,3,-0.114184386,0.218446103,10.37485456,-0.59777832,-0.08663737,0.792374674,,,,C
13783,13783,13783,13783,2018_11_28_04_01,study,3,0,,3,3,,workplace,5,4,3,-0.116010199,0.217888439,10.37638278,-0.647073671,-0.073720036,0.602323801,,,,C
13784,13784,13784,13784,2018_11_28_04_02,study,3,0,,3,3,,workplace,5,4,3,-0.141448258,0.218124373,10.3990566,-0.669856771,-0.183780924,0.686222331,,,,C
13785,13785,13785,13785,2018_11_28_04_03,study,3,0,,3,3,,workplace,5,4,3,-0.277953878,0.141538303,10.36443959,-0.632055664,-0.105240885,0.654711914,,,,C
13786,13786,13786,13786,2018_11_28_04_03,study,3,0,,3,3,,workplace,5,4,3,-0.145102566,0.218770514,10.40260637,-0.632055664,-0.105240885,0.654711914,,,,C
13787,13787,13787,13787,2018_11_28_04_04,study,3,0,,3,3,,workplace,5,4,3,-0.142882203,0.220143156,10.39660464,-0.560522461,-0.157625326,0.782836914,,,,C
13788,13788,13788,13788,2018_11_28_04_05,study,3,0,,3,3,,workplace,5,4,3,-0.155995781,0.249785213,10.38792481,-0.618513997,0.026676432,0.752823893,,,,C
13789,13789,13789,13789,2018_11_28_04_06,study,3,0,,3,3,,workplace,5,4,3,-0.157762611,0.257386066,10.38013627,-0.593416341,-0.14921875,0.667016602,,,,C
13790,13790,13790,13790,2018_11_28_04_07,study,3,0,,3,3,,workplace,5,4,3,-0.157622753,0.2597682,10.37905198,-0.565942383,0.065478516,0.659358724,,,,C
13791,13791,13791,13791,2018_11_28_04_08,study,3,0,,3,3,,workplace,5,4,3,-0.157083775,0.259102252,10.37689576,-0.286547852,0.039274089,0.922648112,,,,C
13792,13792,13792,13792,2018_11_28_04_09,study,3,0,,3,3,,workplace,5,4,3,-0.158245205,0.257756055,10.38000758,-0.222786458,-0.020890299,0.957120768,,,,C
13793,13793,13793,13793,2018_11_28_04_10,study,3,0,,3,3,,workplace,5,4,3,-0.158966414,0.258018801,10.38137225,-0.341772461,0.09362793,0.826627604,,,,C
13794,13794,13794,13794,2018_11_28_04_11,study,3,0,,3,3,,workplace,5,4,3,-0.157961042,0.259704565,10.37937255,-0.640177409,0.161914063,0.636669922,,,,C
13795,13795,13795,13795,2018_11_28_04_12,study,3,0,,3,3,,workplace,5,4,3,-0.157623415,0.259259755,10.37893845,-0.307983398,-0.120540365,0.863623047,,,,C
13796,13796,13796,13796,2018_11_28_04_13,study,3,0,,3,3,,workplace,5,4,3,-0.158741204,0.25764345,10.38098619,-0.282984302,-0.369813379,0.691628127,,,,C
13797,13797,13797,13797,2018_11_28_04_14,study,3,0,,3,3,,workplace,5,4,3,-0.162065739,0.275220591,10.37856249,-0.415087891,-0.306819661,0.620369466,,,,C
13798,13798,13798,13798,2018_11_28_04_15,study,3,0,,3,3,,workplace,5,4,3,-0.137746316,0.243986167,10.41104514,-0.625170898,-0.222583008,0.552457682,,,,C
13799,13799,13799,13799,2018_11_28_04_16,study,3,0,,3,3,,workplace,5,4,3,-0.141808554,0.247606276,10.40047151,-0.407804362,-0.023022461,0.888525391,,,,C
13800,13800,13800,13800,2018_11_28_04_17,study,3,0,,3,3,,workplace,5,4,3,-0.140971026,0.251214227,10.40312381,-0.567480469,-0.637133789,0.113061523,,,,C
13801,13801,13801,13801,2018_11_28_04_18,study,3,0,,3,3,,workplace,5,4,3,-0.140839653,0.249696737,10.39961696,-0.414908854,-0.143367513,0.73992513,,,,C
13802,13802,13802,13802,2018_11_28_04_19,study,3,0,,3,3,,workplace,5,4,3,-0.140249816,0.250549319,10.39822013,-0.643986003,-0.025585938,0.233138021,,,,C
13803,13803,13803,13803,2018_11_28_04_20,study,3,0,,3,3,,workplace,5,4,3,-0.13916398,0.251543999,10.39742921,-0.83898112,0.241438802,-0.495222982,,,,C
13804,13804,13804,13804,2018_11_28_04_21,study,3,0,,3,3,,workplace,5,4,3,-0.138582187,0.252552084,10.39696002,-0.646370443,0.194873047,-0.061832682,,,,C
13805,13805,13805,13805,2018_11_28_04_22,study,3,0,,3,3,,workplace,5,4,3,-0.13931144,0.250798659,10.39521732,-0.684025065,-0.033764648,0.595556641,,,,C
13806,13806,13806,13806,2018_11_28_04_23,study,3,0,,3,3,,workplace,5,4,3,-0.136541887,0.251417988,10.39361671,-0.521598307,-0.348876953,0.470157878,,,,C
13807,13807,13807,13807,2018_11_28_04_24,study,3,0,,3,3,,workplace,5,4,3,-0.137407875,0.251897901,10.39688495,-0.467072694,-0.853536998,0.192426068,,,,C
13808,13808,13808,13808,2018_11_28_04_25,study,3,0,,3,3,,workplace,5,4,3,-0.137075421,0.250535914,10.39802173,-0.722412109,-0.293155924,0.123250326,,,,C
13809,13809,13809,13809,2018_11_28_04_26,study,3,0,,3,3,,workplace,5,4,3,-0.13874037,0.251318789,10.40102989,-0.746679688,0.074316406,0.418408203,,,,C
13810,13810,13810,13810,2018_11_28_04_27,study,3,0,,3,3,,workplace,5,4,3,-0.138080825,0.250533233,10.39909683,-0.360522461,-0.161303711,0.903914388,,,,C
13811,13811,13811,13811,2018_11_28_04_28,study,3,0,,3,3,,workplace,5,4,3,-0.136313995,0.252077534,10.39272393,-0.365405273,-0.191414388,0.890063477,,,,C
13812,13812,13812,13812,2018_11_28_04_29,study,3,0,,3,3,,workplace,5,4,3,-0.134983673,0.252528658,10.39518739,-0.594824219,-0.013834635,0.773746745,,,,C
13813,13813,13813,13813,2018_11_28_04_30,study,3,0,,3,3,,workplace,5,4,3,-0.134651728,0.252857727,10.39476421,-0.392594401,-0.167545573,0.889656576,,,,C
13814,13814,13814,13814,2018_11_28_04_31,study,3,0,,3,3,,workplace,5,4,3,-0.137205866,0.251725159,10.39882851,-0.458683268,-0.102669271,0.848933919,,,,C
13815,13815,13815,13815,2018_11_28_04_32,study,3,0,,3,3,,workplace,5,4,3,-0.13709687,0.251409945,10.39900032,-0.632128906,-0.121801758,0.452636719,,,,C
13816,13816,13816,13816,2018_11_28_04_33,study,3,0,,3,3,,workplace,5,4,3,-0.13874037,0.25017665,10.40078054,-0.226057943,-0.204825846,0.74148763,,,,C
13817,13817,13817,13817,2018_11_28_04_34,study,3,0,,3,3,,workplace,5,4,3,-0.139054163,0.248691161,10.3993221,-0.417521159,0.175626628,0.808024089,,,,C
13818,13818,13818,13818,2018_11_28_04_35,study,3,0,,3,3,,workplace,5,4,3,-0.142263305,0.248675246,10.40443217,-0.472006905,0.068101876,0.756391675,,,,C
13819,13819,13819,13819,2018_11_28_04_36,study,3,0,,3,3,,workplace,5,4,3,-0.139702407,0.248720979,10.40185686,-0.437955729,-0.141886393,0.797566732,,,,C
13820,13820,13820,13820,2018_11_28_04_37,study,3,0,,3,3,,workplace,5,4,3,-0.138651776,0.249571047,10.40124015,-0.274145508,-0.048258464,0.921907552,,,,C
13821,13821,13821,13821,2018_11_28_04_38,study,3,0,,3,3,,workplace,5,4,3,-0.140075546,0.248972846,10.4005312,-0.302457682,0.048649089,0.912963867,,,,C
13822,13822,13822,13822,2018_11_28_04_39,study,3,0,,3,3,,workplace,5,4,3,-0.13054968,0.242814412,10.40817764,-0.826163737,-0.117569987,0.30378418,,,,C
13823,13823,13823,13823,2018_11_28_04_40,study,3,0,,3,3,,workplace,5,4,3,-0.125332304,0.237444214,10.40994179,-0.941967773,-0.027539063,0.062679036,,,,C
13824,13824,13824,13824,2018_11_28_04_41,study,3,0,,3,3,,workplace,5,4,3,-0.123002448,0.237428128,10.40247231,-0.566650391,-0.358089193,0.496663411,,,,C
13825,13825,13825,13825,2018_11_28_04_42,study,3,0,,3,3,,workplace,5,4,3,-0.123830901,0.23686242,10.40362785,0.10144043,-0.735091146,0.447403971,,,,C
13826,13826,13826,13826,2018_11_28_04_43,study,3,0,,3,3,,workplace,5,4,3,-0.123755831,0.237991154,10.40542684,0.311124674,-0.56796875,0.293701172,,,,C
13827,13827,13827,13827,2018_11_28_04_44,study,3,0,,3,3,,workplace,5,4,3,-0.123905971,0.238513964,10.40850204,-0.35851237,-0.308146159,0.436751302,,,,C
13828,13828,13828,13828,2018_11_28_04_45,study,3,0,,3,3,,workplace,5,4,3,-0.123683442,0.237830289,10.4090892,-0.098868815,-0.974348958,0.128564453,,,,C
